imdb_id,title,runtime,overview,rated,imdb_votes,popularity,imdb_rating,rotten_tomatoes_rating,metacritic_rating,budget,revenue,financial_success,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2,release_year,outcome
tt8912936,DC League of Super-Pets,105 min,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",PG,"76,591",29.175,7.1,72.0,56.0,90000000,203000000,True,Dwayne Johnson, Kevin Hart, Kate McKinnon,Animation, Action, Adventure,Jared Stern, Sam J. Levine,2022,False
tt1638355,The Man from U.N.C.L.E.,116 min,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",PG-13,"337,288",35.904,7.2,68.0,56.0,75000000,108100000,True,Henry Cavill, Armie Hammer, Alicia Vikander,Action, Adventure, Comedy,Guy Ritchie,,2015,False
tt1608290,Zoolander 2,101 min,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,PG-13,"76,743",34.321,4.7,22.0,34.0,50000000,56722693,True,Ben Stiller, Owen Wilson, Penélope Cruz,Action, Adventure, Comedy,Ben Stiller,,2016,False
tt2554274,Crimson Peak,119 min,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",R,"159,583",32.902,6.5,73.0,66.0,55000000,74700000,True,Mia Wasikowska, Jessica Chastain, Tom Hiddleston,Drama, Horror, Mystery,Guillermo del Toro,,2015,True
tt0087363,Gremlins,106 min,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, unleashing a horde of mischievous gremlins on a small town.",PG,"250,948",34.301,7.3,86.0,70.0,11000000,153083102,True,Zach Galligan, Phoebe Cates, Hoyt Axton,Comedy, Fantasy, Horror,Joe Dante,,1984,True
tt1649418,The Gray Man,122 min,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",PG-13,"244,713",34.29,6.5,45.0,49.0,200000000,454023,False,Ryan Gosling, Chris Evans, Ana de Armas,Action, Thriller,,Joe Russo, Anthony Russo,2022,False
tt0461770,Enchanted,107 min,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",PG,"219,092",26.396,7.1,93.0,75.0,85000000,340487652,True,Amy Adams, Susan Sarandon, James Marsden,Animation, Adventure, Comedy,Kevin Lima,,2007,True
tt3748528,Rogue One: A Star Wars Story,133 min,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,PG-13,"695,832",32.319,7.8,84.0,65.0,200000000,1056057273,True,Felicity Jones, Diego Luna, Alan Tudyk,Action, Adventure, Sci-Fi,Gareth Edwards,,2016,True
tt2582846,The Fault in Our Stars,126 min,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",PG-13,"405,692",35.396,7.7,81.0,69.0,14000000,307166834,True,Shailene Woodley, Ansel Elgort, Nat Wolff,Drama, Romance,,Josh Boone,,2014,True
tt0327084,Over the Hedge,83 min,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",PG,"191,550",28.393,6.7,75.0,67.0,80000000,343397247,True,Bruce Willis, Garry Shandling, Steve Carell,Animation, Adventure, Comedy,Tim Johnson, Karey Kirkpatrick,2006,True
tt0108399,True Romance,119 min,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",R,"244,716",30.39,7.9,93.0,59.0,12500000,12600000,True,Christian Slater, Patricia Arquette, Dennis Hopper,Crime, Drama, Romance,Tony Scott,,1993,False
tt8385474,A Dog's Journey,109 min,A dog finds the meaning of his own existence through the lives of the humans he meets.,PG,"29,381",36.649,7.4,53.0,43.0,16000000,78871079,True,Josh Gad, Dennis Quaid, Kathryn Prescott,Adventure, Comedy, Drama,Gail Mancuso,,2019,False
tt0092675,Bloodsport,92 min,"U.S. soldier Frank Dux has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent, Frank is given the opportunity to fight. But can he survive?",R,"95,720",32.39,6.8,48.0,29.0,1500000,65000000,True,Jean-Claude Van Damme, Donald Gibb, Leah Ayres,Action, Biography, Drama,Newt Arnold,,1988,False
tt1411704,Hop,95 min,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",PG,"37,715",34.246,5.4,24.0,41.0,63000000,183953723,True,Russell Brand, James Marsden, Elizabeth Perkins,Animation, Adventure, Comedy,Tim Hill,,2011,False
tt1611224,Abraham Lincoln: Vampire Hunter,105 min,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",R,"162,489",40.873,5.9,34.0,42.0,69000000,116500000,True,Benjamin Walker, Rufus Sewell, Dominic Cooper,Action, Fantasy, Horror,Timur Bekmambetov,,2012,False
tt0486822,Disturbia,105 min,"Kale has a life most teenagers would envy. He spends his days endlessly playing video games, surfing the net, eating junk food and watching cable. He has complete free rein of the house, and a beautiful young hottie named Ashley has just moved in next door. There’s only one problem—he’s not allowed to leave the house. Kale’s under court-ordered house arrest for three months, and if he takes one step beyond a 100-foot perimeter of the house, his next confinement will be in a real prison.",PG-13,"258,589",34.121,6.8,70.0,62.0,20000000,117760134,True,Shia LaBeouf, David Morse, Carrie-Anne Moss,Crime, Drama, Mystery,D.J. Caruso,,2007,True
tt0400497,Herbie Fully Loaded,101 min,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",G,"51,310",34.118,4.9,41.0,47.0,50000000,144100000,True,Lindsay Lohan, Michael Keaton, Cheryl Hines,Adventure, Comedy, Family,Angela Robinson,,2005,False
tt1135985,Sex Drive,109 min,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,R,"92,218",41.112,6.5,45.0,49.0,19000000,18755936,False,Josh Zuckerman, Clark Duke, Amanda Crew,Comedy, Romance,,Sean Anders,,2008,False
tt9243946,El Camino: A Breaking Bad Movie,122 min,"In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",TV-MA,"299,107",31.618,7.3,91.0,72.0,0,0,False,Aaron Paul, Jonathan Banks, Matt Jones,Action, Crime, Drama,Vince Gilligan,,2019,False
tt13103732,The Offering,93 min,"In the wake of a young Jewish girl’s disappearance, the son of a Hasidic funeral director returns home with his pregnant wife in hopes of reconciling with his father. Little do they know that directly beneath them in the family morgue, an ancient evil with sinister plans for the unborn child lurks inside a mysterious corpse.",R,"7,397",36.133,5.3,74.0,60.0,0,0,False,Nick Blood, Emily Wiseman, Paul Kaye,Horror,,,Oliver Park,,2022,False
tt0443473,The Condemned,113 min,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",R,"54,576",34.045,6.0,16.0,23.0,20000000,8600000,False,Steve Austin, Vinnie Jones, Nathan Jones,Action, Crime, Thriller,Scott Wiper,,2007,False
tt0420294,The Texas Chainsaw Massacre: The Beginning,91 min,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",R,"77,901",34.042,5.8,15.0,30.0,16000000,50517763,True,Jordana Brewster, Matt Bomer, Diora Baird,Horror,,,Jonathan Liebesman,,2006,False
tt0117705,Space Jam,88 min,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordon to win a basketball game against a team of moronic aliens.",PG,"216,175",34.04,6.5,44.0,59.0,80000000,250200000,True,Michael Jordan, Wayne Knight, Theresa Randle,Animation, Adventure, Comedy,Joe Pytka,,1996,False
tt0119081,Event Horizon,96 min,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.",R,"199,548",34.027,6.6,35.0,35.0,60000000,26700000,False,Laurence Fishburne, Sam Neill, Kathleen Quinlan,Horror, Sci-Fi, Thriller,Paul W.S. Anderson,,1997,False
tt0482606,The Strangers,86 min,"After a 4 a.m. knock at the door and haunting voices, Kristen McKay and James Hoyt’s remote getaway becomes a psychological night of terror as three masked strangers invade. Now they must go far beyond what they thought themselves capable of if they hope to survive.",R,"147,425",34.024,6.1,49.0,47.0,9000000,82391145,True,Scott Speedman, Liv Tyler, Gemma Ward,Horror, Mystery, Thriller,Bryan Bertino,,2008,False
tt4877122,The Emoji Movie,86 min,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",PG,"72,249",27.609,3.4,6.0,12.0,50000000,216909830,True,T.J. Miller, James Corden, Anna Faris,Animation, Adventure, Comedy,Tony Leondis,,2017,False
tt1073498,Meet the Spartans,87 min,"The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of thirteen Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!",PG-13,"112,073",34.008,2.8,2.0,9.0,30000000,85897593,True,Sean Maguire, Kevin Sorbo, Carmen Electra,Comedy, Fantasy,,Jason Friedberg, Aaron Seltzer,2008,False
tt5592248,The Beguiled,93 min,"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",R,"63,130",34.007,6.3,78.0,77.0,10500000,27400000,True,Nicole Kidman, Kirsten Dunst, Elle Fanning,Drama, History, Thriller,Sofia Coppola,,2017,True
tt0468536,Prey,100 min,An American family on holiday in Africa becomes lost in a game reserve and stalked by vicious killer lions.,R,"233,550",35.101,7.1,94.0,71.0,0,3643652,True,Amber Midthunder, Dakota Beavers, Dane DiLiegro,Action, Adventure, Horror,Dan Trachtenberg,,2007,True
tt6654210,Infinite,106 min,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.",PG-13,"62,102",33.967,5.5,17.0,28.0,0,0,False,Mark Wahlberg, Chiwetel Ejiofor, Sophie Cookson,Action, Sci-Fi, Thriller,Antoine Fuqua,,2021,False
tt2403021,The Green Inferno,100 min,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",R,"50,391",38.097,5.4,38.0,38.0,5000000,12666449,True,Lorenza Izzo, Ariel Levy, Aaron Burns,Adventure, Horror,,Eli Roth,,2013,False
