imdb_id,title,release_year,runtime,genre,overview,director,actors,rated,imdb_votes,popularity,budget,revenue,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2
tt0337563,13 Going on 30,2004,98 min,"Comedy, Fantasy, Romance","A girl who's sick of the social strictures of junior high is transformed into a grownup overnight. In this feel-good fairy tale, teenager Jenna wants a boyfriend, and when she's unable to find one, she fantasizes about being a well-adjusted adult. Suddenly, her secret desire becomes a reality, and she is transformed into a 30-year-old, but adulthood, with its own set of male-female challenges, isn't as easy as it looks.",Gary Winick,"Jennifer Garner, Mark Ruffalo, Judy Greer",PG-13,"221,273",36.384,37000000,96500000,Jennifer Garner, Mark Ruffalo, Judy Greer,Comedy, Fantasy, Romance,Gary Winick,
tt4052882,The Shallows,2016,86 min,"Action, Drama, Horror","When Nancy is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.",Jaume Collet-Serra,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo",PG-13,"145,567",36.308,17000000,119100000,Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo,Action, Drama, Horror,Jaume Collet-Serra,
tt0080453,The Blue Lagoon,1980,104 min,"Adventure, Drama, Romance","Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern",R,"77,667",36.22,4500000,58853106,Brooke Shields, Christopher Atkins, Leo McKern,Adventure, Drama, Romance,Randal Kleiser,
tt0112384,Apollo 13,1995,140 min,"Adventure, Drama, History","The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon",PG,"319,134",36.173,52000000,355237933,Tom Hanks, Bill Paxton, Kevin Bacon,Adventure, Drama, History,Ron Howard,
tt9288046,The Sea Beast,2022,115 min,"Animation, Action, Adventure","When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters — and make history to boot.",Chris Williams,"Karl Urban, Zaris-Angel Hator, Jared Harris",PG,"59,498",36.153,0,0,Karl Urban, Zaris-Angel Hator, Jared Harris,Animation, Action, Adventure,Chris Williams,
tt0087277,Footloose,1984,107 min,"Drama, Music, Romance","When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",Herbert Ross,"Kevin Bacon, Lori Singer, John Lithgow",PG,"94,629",36.113,8200000,80035402,Kevin Bacon, Lori Singer, John Lithgow,Drama, Music, Romance,Herbert Ross,
tt0096320,Twins,1988,107 min,"Comedy, Crime",Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,Ivan Reitman,"Arnold Schwarzenegger, Danny DeVito, Kelly Preston",PG,"138,874",36.091,15000000,216614388,Arnold Schwarzenegger, Danny DeVito, Kelly Preston,Comedy, Crime,,Ivan Reitman,
tt0112864,Die Hard: With a Vengeance,1995,128 min,"Action, Adventure, Thriller","New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",John McTiernan,"Bruce Willis, Jeremy Irons, Samuel L. Jackson",R,"411,667",36.041,90000000,366101666,Bruce Willis, Jeremy Irons, Samuel L. Jackson,Action, Adventure, Thriller,John McTiernan,
tt0099810,The Hunt for Red October,1990,135 min,"Action, Adventure, Thriller","A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. Lone CIA analyst Jack Ryan has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find Ramius, too. The hunt is on!",John McTiernan,"Sean Connery, Alec Baldwin, Scott Glenn",PG,"217,152",36.009,30000000,200500000,Sean Connery, Alec Baldwin, Scott Glenn,Action, Adventure, Thriller,John McTiernan,
tt0299172,Home on the Range,2004,76 min,"Animation, Adventure, Comedy","When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.","Will Finn, John Sanford","Judi Dench, Cuba Gooding Jr., Jennifer Tilly",PG,"26,407",36.0,110000000,145358062,Judi Dench, Cuba Gooding Jr., Jennifer Tilly,Animation, Adventure, Comedy,Will Finn, John Sanford
tt0087538,The Karate Kid,1984,126 min,"Action, Drama, Family","Daniel moves to Los Angeles with his mother, Lucille, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of high school students, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei, John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and later, preparing him to compete against the brutal Cobra Kai.",John G. Avildsen,"Ralph Macchio, Pat Morita, Elisabeth Shue",PG,"248,140",35.992,8000000,130442786,Ralph Macchio, Pat Morita, Elisabeth Shue,Action, Drama, Family,John G. Avildsen,
tt0115736,Bound,1996,109 min,"Crime, Thriller","Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.","Lana Wachowski, Lilly Wachowski","Jennifer Tilly, Gina Gershon, Joe Pantoliano",R,"61,991",35.99,4500000,7011317,Jennifer Tilly, Gina Gershon, Joe Pantoliano,Crime, Thriller,,Lana Wachowski, Lilly Wachowski
tt1464174,"Big Mommas: Like Father, Like Son",2011,107 min,"Action, Comedy, Crime","FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",John Whitesell,"Martin Lawrence, Brandon T. Jackson, Jessica Lucas",PG-13,"29,756",35.943,32000000,83600000,Martin Lawrence, Brandon T. Jackson, Jessica Lucas,Action, Comedy, Crime,John Whitesell,
tt0479968,One Missed Call,2008,87 min,"Horror, Mystery","Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",Eric Valette,"Edward Burns, Shannyn Sossamon, Ana Claudia Talancón",PG-13,"34,173",35.932,20000000,45847751,Edward Burns, Shannyn Sossamon, Ana Claudia Talancón,Horror, Mystery,,Eric Valette,
tt0105695,Unforgiven,1992,130 min,"Drama, Western","William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman",R,"440,876",35.916,14400000,159157447,Clint Eastwood, Gene Hackman, Morgan Freeman,Drama, Western,,Clint Eastwood,
tt2436386,Project Almanac,2015,106 min,"Drama, Mystery, Sci-Fi","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",Dean Israelite,"Amy Landecker, Sofia Black-D'Elia, Virginia Gardner",PG-13,"84,848",35.91,12000000,33200000,Amy Landecker, Sofia Black-D'Elia, Virginia Gardner,Drama, Mystery, Sci-Fi,Dean Israelite,
tt2788710,The Interview,2014,112 min,"Action, Adventure, Comedy","Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.","Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Randall Park",R,"358,638",35.904,44000000,12342632,James Franco, Seth Rogen, Randall Park,Action, Adventure, Comedy,Evan Goldberg, Seth Rogen
tt4876134,The Misfits,2021,125 min,"Drama, Romance, Western","After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",John Huston,"Clark Gable, Marilyn Monroe, Montgomery Clift",Approved,"23,719",35.903,0,0,Clark Gable, Marilyn Monroe, Montgomery Clift,Drama, Romance, Western,John Huston,
tt0048280,Lady and the Tramp,1955,76 min,"Animation, Adventure, Comedy","Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while.","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Barbara Luddy, Larry Roberts, Peggy Lee",G,"150,248",35.872,4000000,36359037,Barbara Luddy, Larry Roberts, Peggy Lee,Animation, Adventure, Comedy,Clyde Geronimi," Wilfred Jackson, Hamilton Luske"
tt1618442,The Last Witch Hunter,2015,106 min,"Action, Adventure, Fantasy","The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",Breck Eisner,"Vin Diesel, Rose Leslie, Elijah Wood",PG-13,"110,803",35.857,90000000,146936910,Vin Diesel, Rose Leslie, Elijah Wood,Action, Adventure, Fantasy,Breck Eisner,
tt5709188,A-X-L,2018,98 min,"Action, Adventure, Drama",The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,Oliver Daly,"Alex Neustaedter, Becky G, Alex MacNicoll",PG,"13,505",35.844,10000000,0,Alex Neustaedter, Becky G, Alex MacNicoll,Action, Adventure, Drama,Oliver Daly,
tt3704428,Elvis,2022,159 min,"Biography, Drama, Music","The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",Baz Luhrmann,"Tom Hanks, Austin Butler, Olivia DeJonge",PG-13,"240,715",35.816,85000000,288670284,Tom Hanks, Austin Butler, Olivia DeJonge,Biography, Drama, Music,Baz Luhrmann,
tt0803096,Warcraft,2016,123 min,"Action, Adventure, Fantasy","The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",Duncan Jones,"Travis Fimmel, Paula Patton, Ben Foster",PG-13,"282,976",35.805,160000000,433677183,Travis Fimmel, Paula Patton, Ben Foster,Action, Adventure, Fantasy,Duncan Jones,
tt2398241,Smurfs: The Lost Village,2017,90 min,"Animation, Adventure, Comedy","In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",Kelly Asbury,"Demi Lovato, Rainn Wilson, Joe Manganiello",PG,"24,692",35.795,60000000,197183546,Demi Lovato, Rainn Wilson, Joe Manganiello,Animation, Adventure, Comedy,Kelly Asbury,
